Year,Month,Month-number,Data_Item,Value,Units
1985,July,7,Choice beef net farm value,114.600000000000000000000000000000,Cents per pound of retail equivalent
1985,August,8,Choice beef net farm value,112.600000000000000000000000000000,Cents per pound of retail equivalent
1985,September,9,Choice beef net farm value,111.700000000000000000000000000000,Cents per pound of retail equivalent
1985,October,10,Choice beef net farm value,128.200000000000000000000000000000,Cents per pound of retail equivalent
1985,November,11,Choice beef net farm value,138.800000000000000000000000000000,Cents per pound of retail equivalent
1985,December,12,Choice beef net farm value,138.100000000000000000000000000000,Cents per pound of retail equivalent
1986,January,1,Choice beef net farm value,129.000000000000000000000000000000,Cents per pound of retail equivalent
1986,February,2,Choice beef net farm value,121.600000000000000000000000000000,Cents per pound of retail equivalent
1986,March,3,Choice beef net farm value,120.400000000000000000000000000000,Cents per pound of retail equivalent
1986,April,4,Choice beef net farm value,116.800000000000000000000000000000,Cents per pound of retail equivalent
1986,May,5,Choice beef net farm value,121.000000000000000000000000000000,Cents per pound of retail equivalent
1986,June,6,Choice beef net farm value,113.900000000000000000000000000000,Cents per pound of retail equivalent
1986,July,7,Choice beef net farm value,125.500000000000000000000000000000,Cents per pound of retail equivalent
1986,August,8,Choice beef net farm value,128.800000000000000000000000000000,Cents per pound of retail equivalent
1986,September,9,Choice beef net farm value,129.600000000000000000000000000000,Cents per pound of retail equivalent
1986,October,10,Choice beef net farm value,129.500000000000000000000000000000,Cents per pound of retail equivalent
1986,November,11,Choice beef net farm value,134.800000000000000000000000000000,Cents per pound of retail equivalent
1986,December,12,Choice beef net farm value,129.000000000000000000000000000000,Cents per pound of retail equivalent
1987,January,1,Choice beef net farm value,126.400000000000000000000000000000,Cents per pound of retail equivalent
1987,February,2,Choice beef net farm value,132.400000000000000000000000000000,Cents per pound of retail equivalent
1987,March,3,Choice beef net farm value,134.100000000000000000000000000000,Cents per pound of retail equivalent
1987,April,4,Choice beef net farm value,144.500000000000000000000000000000,Cents per pound of retail equivalent
1987,May,5,Choice beef net farm value,151.700000000000000000000000000000,Cents per pound of retail equivalent
1987,June,6,Choice beef net farm value,149.500000000000000000000000000000,Cents per pound of retail equivalent
1987,July,7,Choice beef net farm value,139.900000000000000000000000000000,Cents per pound of retail equivalent
1987,August,8,Choice beef net farm value,137.100000000000000000000000000000,Cents per pound of retail equivalent
1987,September,9,Choice beef net farm value,138.400000000000000000000000000000,Cents per pound of retail equivalent
1987,October,10,Choice beef net farm value,137.900000000000000000000000000000,Cents per pound of retail equivalent
1987,November,11,Choice beef net farm value,136.900000000000000000000000000000,Cents per pound of retail equivalent
1987,December,12,Choice beef net farm value,135.500000000000000000000000000000,Cents per pound of retail equivalent
1988,January,1,Choice beef net farm value,137.500000000000000000000000000000,Cents per pound of retail equivalent
1988,February,2,Choice beef net farm value,144.100000000000000000000000000000,Cents per pound of retail equivalent
1988,March,3,Choice beef net farm value,149.600000000000000000000000000000,Cents per pound of retail equivalent
1988,April,4,Choice beef net farm value,153.400000000000000000000000000000,Cents per pound of retail equivalent
1988,May,5,Choice beef net farm value,159.500000000000000000000000000000,Cents per pound of retail equivalent
1988,June,6,Choice beef net farm value,149.000000000000000000000000000000,Cents per pound of retail equivalent
1988,July,7,Choice beef net farm value,138.800000000000000000000000000000,Cents per pound of retail equivalent
1988,August,8,Choice beef net farm value,143.800000000000000000000000000000,Cents per pound of retail equivalent
1988,September,9,Choice beef net farm value,146.600000000000000000000000000000,Cents per pound of retail equivalent
1988,October,10,Choice beef net farm value,149.600000000000000000000000000000,Cents per pound of retail equivalent
1988,November,11,Choice beef net farm value,152.300000000000000000000000000000,Cents per pound of retail equivalent
1988,December,12,Choice beef net farm value,154.800000000000000000000000000000,Cents per pound of retail equivalent
1989,January,1,Choice beef net farm value,156.600000000000000000000000000000,Cents per pound of retail equivalent
1989,February,2,Choice beef net farm value,158.400000000000000000000000000000,Cents per pound of retail equivalent
1989,March,3,Choice beef net farm value,164.600000000000000000000000000000,Cents per pound of retail equivalent
1989,April,4,Choice beef net farm value,165.000000000000000000000000000000,Cents per pound of retail equivalent
1989,May,5,Choice beef net farm value,161.800000000000000000000000000000,Cents per pound of retail equivalent
1989,June,6,Choice beef net farm value,153.700000000000000000000000000000,Cents per pound of retail equivalent
1989,July,7,Choice beef net farm value,151.200000000000000000000000000000,Cents per pound of retail equivalent
1989,August,8,Choice beef net farm value,155.700000000000000000000000000000,Cents per pound of retail equivalent
1989,September,9,Choice beef net farm value,146.800000000000000000000000000000,Cents per pound of retail equivalent
1989,October,10,Choice beef net farm value,152.100000000000000000000000000000,Cents per pound of retail equivalent
1989,November,11,Choice beef net farm value,159.800000000000000000000000000000,Cents per pound of retail equivalent
1989,December,12,Choice beef net farm value,164.900000000000000000000000000000,Cents per pound of retail equivalent
1990,January,1,Choice beef net farm value,167.600000000000000000000000000000,Cents per pound of retail equivalent
1990,February,2,Choice beef net farm value,167.200000000000000000000000000000,Cents per pound of retail equivalent
1990,March,3,Choice beef net farm value,169.300000000000000000000000000000,Cents per pound of retail equivalent
1990,April,4,Choice beef net farm value,170.800000000000000000000000000000,Cents per pound of retail equivalent
1990,May,5,Choice beef net farm value,167.200000000000000000000000000000,Cents per pound of retail equivalent
1990,June,6,Choice beef net farm value,163.800000000000000000000000000000,Cents per pound of retail equivalent
1990,July,7,Choice beef net farm value,160.500000000000000000000000000000,Cents per pound of retail equivalent
1990,August,8,Choice beef net farm value,166.700000000000000000000000000000,Cents per pound of retail equivalent
1990,September,9,Choice beef net farm value,166.700000000000000000000000000000,Cents per pound of retail equivalent
1990,October,10,Choice beef net farm value,171.000000000000000000000000000000,Cents per pound of retail equivalent
1990,November,11,Choice beef net farm value,174.700000000000000000000000000000,Cents per pound of retail equivalent
1990,December,12,Choice beef net farm value,174.700000000000000000000000000000,Cents per pound of retail equivalent
1991,January,1,Choice beef net farm value,170.200000000000000000000000000000,Cents per pound of retail equivalent
1991,February,2,Choice beef net farm value,171.100000000000000000000000000000,Cents per pound of retail equivalent
1991,March,3,Choice beef net farm value,175.500000000000000000000000000000,Cents per pound of retail equivalent
1991,April,4,Choice beef net farm value,175.300000000000000000000000000000,Cents per pound of retail equivalent
1991,May,5,Choice beef net farm value,170.000000000000000000000000000000,Cents per pound of retail equivalent
1991,June,6,Choice beef net farm value,160.900000000000000000000000000000,Cents per pound of retail equivalent
1991,July,7,Choice beef net farm value,156.200000000000000000000000000000,Cents per pound of retail equivalent
1991,August,8,Choice beef net farm value,145.100000000000000000000000000000,Cents per pound of retail equivalent
1991,September,9,Choice beef net farm value,146.800000000000000000000000000000,Cents per pound of retail equivalent
1991,October,10,Choice beef net farm value,149.800000000000000000000000000000,Cents per pound of retail equivalent
1991,November,11,Choice beef net farm value,152.500000000000000000000000000000,Cents per pound of retail equivalent
1991,December,12,Choice beef net farm value,149.200000000000000000000000000000,Cents per pound of retail equivalent
1992,January,1,Choice beef net farm value,155.200000000000000000000000000000,Cents per pound of retail equivalent
1992,February,2,Choice beef net farm value,165.700000000000000000000000000000,Cents per pound of retail equivalent
1992,March,3,Choice beef net farm value,168.500000000000000000000000000000,Cents per pound of retail equivalent
1992,April,4,Choice beef net farm value,168.300000000000000000000000000000,Cents per pound of retail equivalent
