"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table E-5--Melons: Production, selected States, 1990 to date","2018","Calendar year","January",NA,"Production","Cantaloupe","All","Indiana","     382.500000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2018","Calendar year","January",NA,"Production","Cantaloupe","All","South Carolina","                               NA","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2018","Calendar year","January",NA,"Production","Cantaloupe","All","Texas","     220.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2018","Calendar year","January",NA,"Production","Watermelon","All","Arizona","                               NA","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2018","Calendar year","January",NA,"Production","Watermelon","All","California","    6366.500000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2018","Calendar year","January",NA,"Production","Watermelon","All","Florida","    8184.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2018","Calendar year","January",NA,"Production","Watermelon","All","Georgia","    5012.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2018","Calendar year","January",NA,"Production","Watermelon","All","Indiana","    3102.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2018","Calendar year","January",NA,"Production","Watermelon","All","South Carolina","     881.500000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2018","Calendar year","January",NA,"Production","Watermelon","All","Texas","    7314.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Cantaloupe","All","Arizona","    3150.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Cantaloupe","All","California","    6811.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Cantaloupe","All","Florida","     483.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Cantaloupe","All","Georgia","     689.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Cantaloupe","All","Indiana","                               NA","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Cantaloupe","All","South Carolina","                               NA","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Cantaloupe","All","Texas","                               NA","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Watermelon","All","Arizona","    2496.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Watermelon","All","California","    5593.500000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Watermelon","All","Florida","    9730.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Watermelon","All","Georgia","    6720.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Watermelon","All","Indiana","    2356.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Watermelon","All","South Carolina","    1152.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2019","Calendar year","January",NA,"Production","Watermelon","All","Texas","    6206.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Cantaloupe","All","Arizona","    3034.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Cantaloupe","All","California","    8316.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Cantaloupe","All","Florida","     459.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Cantaloupe","All","Georgia","     572.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Cantaloupe","All","Indiana","                               NA","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Cantaloupe","All","South Carolina","                               NA","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Cantaloupe","All","Texas","                               NA","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Watermelon","All","Arizona","    2070.500000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Watermelon","All","California","    6344.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Watermelon","All","Florida","    9792.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Watermelon","All","Georgia","    6031.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Watermelon","All","Indiana","    2574.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Watermelon","All","South Carolina","    1482.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2020","Calendar year","January",NA,"Production","Watermelon","All","Texas","    4785.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2021","Calendar year","January",NA,"Production","Cantaloupe","All","Arizona","    2730.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2021","Calendar year","January",NA,"Production","Cantaloupe","All","California","    7743.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2021","Calendar year","January",NA,"Production","Cantaloupe","All","Florida","     560.500000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2021","Calendar year","January",NA,"Production","Cantaloupe","All","Georgia","     540.000000000000000000000000","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2021","Calendar year","January",NA,"Production","Cantaloupe","All","Indiana","                               NA","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2021","Calendar year","January",NA,"Production","Cantaloupe","All","South Carolina","                               NA","thousand hundredweight"
"Table E-5--Melons: Production, selected States, 1990 to date","2021","Calendar year","January",NA,"Production","Cantaloupe","All","Texas","                               NA","thousand hundredweight"
