"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     688.134052409999981136934366","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     273.151290119999941907735774","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     414.982762290000039229198592","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.317031440572844491754267","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     757.268000000000029103830457","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      30.823596200000007883090802","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     788.091596200000026328780223","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     351.393214659999955529201543","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     436.698381540000070799578680","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.376216040171589494178761","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     665.642000000000052750692703","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      38.267636860000003196091711","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     703.909636860000091473921202","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     280.601964480000049206864787","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     423.307672380000042267056415","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.324113372504712060617749","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     638.046000000000049112713896","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      54.377905530000006706359272","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     692.423905530000070029927883","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     252.423778000000027077476261","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     440.000127530000042952451622","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.366532750937120566092631","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2016/17","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     681.403999999999996362021193","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2016/17","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      30.910612630000002809538273","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2016/17","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     712.314612630000056014978327","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2016/17","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     280.238554590000035204866435","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2016/17","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     432.076058040000020810111891","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2016/17","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.332673288973364789100629","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2017/18","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     561.947999999999979081621859","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2017/18","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      80.415594292338411719356372","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2017/18","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     642.363594292338348168414086","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2017/18","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     236.830041916400944046472432","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2017/18","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     405.533552375937404121941654","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2017/18","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.243345276368348795159591","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2018//19","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     448.947999999999979081621859","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2018//19","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      73.960018331037232997005049","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2018//19","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     522.908018331037169446062762","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2018//19","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     166.503903052959060460125329","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2018//19","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     356.404115278078108985937433","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2018//19","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.087338691752434138848571","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2019/20","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     544.475999999999999090505298","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2019/20","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      33.173838440025690488255350","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2019/20","Marketing year","August",NA,"Supply","Grapes","Dried","United States","     577.649838440025632735341787","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2019/20","Marketing year","August",NA,"Exports","Grapes","Dried","United States","     179.187537920986500239450834","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2019/20","Marketing year","August",NA,"Domestic availability","Grapes","Dried","United States","     398.462300519039104074181523","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2019/20","Marketing year","August",NA,"Per capita availability","Grapes","Dried","United States","       1.209765353538127197197127","pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2020/21","Marketing year","August",NA,"Shipments","Grapes","Dried","United States","     512.754000000000019099388737","million pounds"
"Table G-35--Grapes, dried: Supply and availability, 1980/81 to date","2020/21","Marketing year","August",NA,"Imports","Grapes","Dried","United States","      34.042239290772407400709199","million pounds"
