"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Price received by growers","Blueberries","Fresh","Arkansas","     178.000000000000000000000000","cents per pound"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Price received by growers","Blueberries","Processed","Arkansas","                               NA","cents per pound"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Price received by growers","Blueberries","All","Arkansas","     178.000000000000000000000000","cents per pound"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Value of utilized production","Blueberries","All","Arkansas","    1157.000000000000000000000000","thousand dollars"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Area harvested","Blueberries","All","California","    3900.000000000000000000000000","acres"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Yield","Blueberries","All","California","    7180.000000000000000000000000","pounds per acre"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Utilized production","Blueberries","All","California","   28000.000000000000000000000000","thousand pounds"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Utilized production","Blueberries","Fresh","California","   28000.000000000000000000000000","thousand pounds"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Utilized production","Blueberries","Processed","California","                               NA","thousand pounds"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Price received by growers","Blueberries","Fresh","California","     271.000000000000000000000000","cents per pound"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Price received by growers","Blueberries","Processed","California","                               NA","cents per pound"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Price received by growers","Blueberries","All","California","     271.000000000000000000000000","cents per pound"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Value of utilized production","Blueberries","All","California","   75880.000000000000000000000000","thousand dollars"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Area harvested","Blueberries","All","Florida","    3500.000000000000000000000000","acres"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Yield","Blueberries","All","Florida","    4690.000000000000000000000000","pounds per acre"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Utilized production","Blueberries","All","Florida","   16400.000000000000000000000000","thousand pounds"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Utilized production","Blueberries","Fresh","Florida","   16400.000000000000000000000000","thousand pounds"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Utilized production","Blueberries","Processed","Florida","                               NA","thousand pounds"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","2010","Calendar year","January",NA,"Price received by growers","Blueberries","Fresh","Florida","     288.000000000000000000000000","cents per pound"
